sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
2876.0,0.6270547506034825,3.2583600888727915,3.10330361702646,1.4386153169524656,3.8732987648786157,2.6631425061607956,-3.616422494249251,-2.656230226924975,4.38270730472897,0.7037697730750248,0.33270730472897014
2879.0,0.6213538953884502,6.540510048077047,2.5121421066782226,2.739461335542179,3.015147638513643,1.46437960700024,-3.072018584792688,-1.7985597103777424,3.96586646295317,1.5614402896222574,-0.08413353704682969
2892.0,1.5076699554408597,4.639392453097473,2.259212684380364,2.2884525960374242,2.848037105221482,1.956136444590693,-1.8451663041004949,-2.2186714330110373,3.86340352753171,1.1413285669889626,-0.18659647246829003
2962.0,0.7769067260405785,6.61057281230644,2.606645962643515,1.4417318503319791,3.508830359417948,3.565031669751063,-0.16001685345832328,-1.483980670507065,4.14635635809133,1.8760193294929348,0.09635635809133003
2975.0,0.42713979832017224,3.8586881320833726,2.8423201184963913,2.9589144239797327,3.4586260553086845,2.769273072350843,-1.1729242987547628,-3.622175644229825,3.96814807709204,-0.2621756442298251,-0.08185192290795973
2993.0,0.7710662842131559,5.827427698558113,2.683130293767159,2.186586648597979,2.272385265192398,1.6157767579321174,-3.968538651042582,-3.48287744238425,4.19155746698725,-0.12287744238425002,0.14155746698725036
2996.0,1.507297536215289,5.321850402483603,2.8618280043649436,1.4007149583439937,3.706427903257758,2.8903910343677475,-2.625404821875099,-4.7660586458209,4.38234632645241,-1.4060586458209001,0.33234632645241025
3040.0,2.212027551691024,2.1684160925697715,2.2105208971356753,1.8433650390356413,2.2118729009349347,1.9321759332994968,-3.160382195457166,-2.17532545569746,4.27345989507005,1.1846745443025397,0.22345989507005015
3082.0,2.8032210411107954,5.485793693200176,2.574485266508882,2.9641813461661166,5.4784699587069525,2.610802853861139,-2.7244751503910716,-4.82029900259675,3.96537683481881,-1.46029900259675,-0.08462316518118973
3102.0,2.379978569554129,5.051499851934661,2.0523234896357376,1.6541932487168078,2.4716279387306006,1.0611374650255567,-4.715189667370902,-2.296364602827585,3.71501711847699,1.063635397172415,-0.3349828815230098
3106.0,1.6515262116269989,4.289593986748292,2.118189605527547,1.0244783794972452,2.73503229185266,1.5041485201828881,-4.937408684832745,-2.660054270725675,3.66894586038974,0.699945729274325,-0.38105413961026
