sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
44.0,2.7743006189014388,5.266481310307934,4.3672358727177185,3.956240012480544,3.199605901152317,4.762794246306928,-2.2767695661128196,-14.7487017119912,6.41204490698558,-11.388701711991201,2.36204490698558
154.0,0.8394287947726844,6.244198272631853,4.25108647879963,1.606942233098484,3.93670787448276,4.188539322655595,-1.6087432662029946,-4.02126033107455,6.41271921301787,-0.66126033107455,2.3627192130178702
140.0,1.2783012823378386,6.535703300636879,3.74345071589148,1.9068051893848414,3.633630931625803,2.139893319712371,-3.0094544989729703,-0.1650225413467405,6.41293647494757,3.1949774586532595,2.3629364749475705
118.0,0.18864906138370235,6.433634448016624,4.226013890755343,3.6763370983042405,4.670488317515234,3.7245606581111748,-1.560791987550712,-4.359196170967575,6.32226904229371,-0.9991961709675752,2.2722690422937104
92.0,2.2116610600209206,6.6097937919292695,3.270378899715369,1.3941902933303756,3.980502098391999,1.2247435092965597,-3.209933316750691,-0.02252708997659415,6.32208037564333,3.3374729100234055,2.2720803756433305
46.0,0.6786460049495737,5.075402681284167,3.3952316390019712,3.203402675419434,3.4255372525800136,1.3226103583569526,-1.5525908378800672,-0.02827525564614025,6.41385495731752,3.33172474435386,2.3638549573175203
29.0,1.2910368158928274,5.2305463137568795,4.078266259837006,2.600008360124746,3.2091247844305792,3.729921987826353,-1.499877044290641,-1.502314922725175,6.41411686480345,1.8576850772748248,2.3641168648034503
105.0,1.8167557244785493,5.243938056651334,3.61630524710286,1.58996702208105,2.0869542614584216,1.2250193332422512,-2.750393454679911,-0.190341786644141,6.4149857781125,3.169658213355859,2.3649857781125005
134.0,2.657619188186795,6.125738716633291,3.189445076739297,3.9346596135479053,4.287453770805036,1.2652007016195477,-4.217132137936373,-0.04457450584850025,6.32002626442226,3.3154254941514996,2.2700262644222597
11.0,3.307941175682912,3.2110504890609457,2.9862731995309644,1.6642214357757694,3.0060038498764343,2.4404576774410645,-1.558351843566756,-0.166281832230526,6.31996365100726,3.193718167769474,2.2699636510072603
37.0,3.9590652128488824,4.2825535557650465,2.6493999090458953,1.1971392033753863,6.118274568324045,3.0593379960303415,-2.407799341239986,-53.39856032324575,6.41564228479262,-50.038560323245754,2.36564228479262
71.0,2.5556612238853047,7.058154038016112,3.9102470868860273,2.008481754118279,3.021843253961492,2.73050200821897,-3.7772048584929148,-0.9181228905589475,6.31980106545094,2.4418771094410525,2.26980106545094
155.0,1.3640846134476579,2.968834544254844,4.563246623097962,3.4159300138300757,2.2958955544803374,5.004722871854903,-1.970033614203994,-10.2800812872785,6.31969729735565,-6.920081287278501,2.26969729735565
79.0,1.133471456350686,3.152603703843492,3.933765678425503,2.5885754699349177,3.733248851153177,3.8040399266210354,-1.484362306156156,-1.768525268210925,6.31968282664811,1.591474731789075,2.2696828266481104
