sim_id,p_NiNi_a,p_NiNi_D0,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
4002528.0,2.1123132926935018,0.05097381507737454,2.489015869776647,2.244187558084,4.782176136930817,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450573343148075,3.51923965854584,-0.0005733431480745566,-0.0007603414541601516
4002531.0,2.124362761958855,0.0876211366758793,2.489015869776647,1.2681094073571066,3.5416728740246786,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450564334964875,3.52005758572115,-0.0005643349648751794,5.758572114977767e-05
4002556.0,2.1611761651502777,0.11579635182712217,2.489015869776647,0.6699997563023858,5.445728239588768,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450396558996075,3.52000040853826,-0.000396558996074603,4.0853826011044703e-07
4002558.0,2.11431012771716,0.052065753243894244,2.489015869776647,3.267681610110764,3.5619614538652664,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45059567518275,3.51917292223326,-0.0005956751827493889,-0.0008270777667398477
4002559.0,1.9398490179762793,0.05917098818799184,2.489015869776647,0.6756283291350904,7.941053752645186,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451071055375325,3.51971771175215,-0.0010710553753252583,-0.0002822882478499267
4002574.0,2.135356931327985,0.08024425795972612,2.489015869776647,1.7661551150404833,5.309136684039261,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450792524490925,3.51912053929735,-0.0007925244909250395,-0.0008794607026501033
4002588.0,2.311934315275838,0.09425543003512016,2.489015869776647,4.393644478562888,1.7869017358423278,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4500205234012,3.52090934917731,-2.0523401199845637e-05,0.0009093491773097817
4002591.0,2.216934021630144,0.08127728271041061,2.489015869776647,3.178595840096808,2.589434935748343,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450558723763275,3.51936850025062,-0.0005587237632749265,-0.0006314997493799268
4002593.0,2.4263451878439004,0.1325225018359799,2.489015869776647,1.364641241498398,4.3752249718677465,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45029784641625,3.51927400044634,-0.0002978464162497474,-0.0007259995536599284
4002599.0,2.2250382317116872,0.07059595378374896,2.489015869776647,1.250472680350202,8.161419930571792,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450518881597875,3.51911528425054,-0.0005188815978751649,-0.0008847157494598079
4002602.0,2.1327076668308607,0.13649893865176832,2.489015869776647,0.7340852726990778,4.848517102043858,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45055878162395,3.51973053972373,-0.0005587816239494003,-0.0002694602762698395
4002603.0,2.1237200713717383,0.24866171934152115,2.489015869776647,2.7713568602933276,1.7628089732913175,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45040089151925,3.5195640051983,-0.00040089151924949107,-0.0004359948017000903
4002629.0,2.0620678629796436,0.05525169171075388,2.489015869776647,1.2427588082194088,8.05121321330844,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450737463023225,3.51915437324485,-0.0007374630232250823,-0.0008456267551499863
4002638.0,1.82610843458311,0.03245590632031308,2.489015869776647,1.4795024084109274,5.64971093728219,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45109454739695,3.51939728280544,-0.0010945473969501407,-0.0006027171945599541
4002643.0,2.1110788132520306,0.04985752830709697,2.489015869776647,1.2089014516448795,4.71293418481305,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450420526580575,3.52005531900439,-0.0004205265805747871,5.5319004390153026e-05
4002644.0,1.8759806434736044,0.011668074000994968,2.489015869776647,4.685206518093331,2.356734622056234,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450329046051225,3.51959640913322,-0.0003290460512248572,-0.0004035908667798793
4002655.0,1.8947654965296128,0.026837214710532253,2.489015869776647,2.3821732301358787,2.0800468636922185,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450552102287775,3.52082405672435,-0.0005521022877745807,0.0008240567243498198
4002656.0,2.1335136136916324,0.17251271209837943,2.489015869776647,0.5942805453790494,5.072936671662944,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450409752762525,3.5194591485055,-0.00040975276252464,-0.0005408514945002274
4002668.0,2.032087773229212,0.1910137245272201,2.489015869776647,1.8025707391704533,1.9351734774622278,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4512020415792,3.5196808112285,-0.0012020415791997863,-0.0003191887714999453
4002680.0,1.7800167683677928,0.011656545901159693,2.489015869776647,2.6524295108767197,7.747884152524556,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4505189056969,3.51893051224752,-0.0005189056969001626,-0.0010694877524799473
4002688.0,2.0824986542387776,0.01033923745003458,2.489015869776647,2.209362671876641,5.058158076378994,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450131224744775,3.51954737377396,-0.00013122474477444968,-0.00045262622604003155
4002701.0,2.0701296468553054,0.20040436008945392,2.489015869776647,1.6750381793238363,2.0355849947016478,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451073322984075,3.51938601015526,-0.0010733229840749203,-0.0006139898447399261
4002710.0,2.414667492580664,0.0230259470306605,2.489015869776647,1.7647918310037216,2.766440126734217,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450034760117625,3.52067357313441,-3.476011762515441e-05,0.000673573134410077
4002727.0,1.7129726888788874,0.018946576847945852,2.489015869776647,1.7823609476555848,4.908564677213215,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451038705702,3.51945554170396,-0.0010387057020002644,-0.0005444582960398847
4002740.0,2.051691720235557,0.09691912604701677,2.489015869776647,2.199409744961268,2.2379133991072453,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450964504720375,3.51988605126717,-0.0009645047203745705,-0.00011394873282988272
4002745.0,2.3130730334291174,0.08462416417006713,2.489015869776647,2.4175388573247765,5.203320241786383,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450508954555325,3.51895932617251,-0.0005089545553245145,-0.0010406738274899574
4002746.0,2.1154461478820794,0.2582143452004213,2.489015869776647,1.600639165234033,1.7833165325109372,2.489015869776647,fcc,-4.45,188.0,3.52,-4.449624522461675,3.51968605577061,0.0003754775383253417,-0.0003139442293900174
4002760.0,1.7550381404892714,0.008322354857669634,2.489015869776647,1.9948172497208387,4.541142725855781,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450383279213375,3.51970187701929,-0.00038327921337444337,-0.00029812298070996945
4002767.0,1.9560247208690928,0.0296567903526182,2.489015869776647,3.1057569182119016,2.549252034879684,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45057201609245,3.51969931553783,-0.0005720160924500561,-0.00030068446216979794
4002791.0,2.0344857846785995,0.005127296342752018,2.489015869776647,3.2998178336131887,5.016162659539446,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450083800375625,3.5192464580084,-8.380037562449871e-05,-0.0007535419916000485
4002799.0,2.345484721069046,0.1178338839305999,2.489015869776647,3.560353082600893,2.234377841597278,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450453291269375,3.51936460602921,-0.0004532912693751001,-0.0006353939707901546
4002820.0,1.9393747527805163,0.04664860837711286,2.489015869776647,1.4854493198138874,5.721451238773817,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450980790963,3.51932924640285,-0.0009807909630001888,-0.0006707535971499645
4002833.0,2.1632165136487513,0.006090286906939579,2.489015869776647,2.451455324703183,9.229683570314048,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4500665022312,3.51906111802365,-6.650223120008292e-05,-0.0009388819763498368
4002843.0,1.9220916054476986,0.06881665007011978,2.489015869776647,1.5518365897921422,3.4806420024715434,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45136799737095,3.5196668612945,-0.001367997370949503,-0.00033313870549989133
4002853.0,2.2288575409878755,0.1641850619396594,2.489015869776647,1.3360470864823706,2.954146648579765,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450458552968125,3.51942422638618,-0.0004585529681246925,-0.0005757736138201075
4002857.0,2.0605283564719765,0.052606787354698065,2.489015869776647,1.611397985615907,4.727865426359679,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45064652420725,3.51956236291903,-0.0006465242072497546,-0.0004376370809699992
4002862.0,2.302252793463979,0.15987187537101544,2.489015869776647,0.7235217324006151,6.985639579855069,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450458059394975,3.51897759231572,-0.00045805939497522985,-0.001022407684279969
4002923.0,2.1396701583623368,0.24449586717161081,2.489015869776647,1.6860214341529578,2.002239618245159,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45062759749135,3.51897006724819,-0.0006275974913494409,-0.0010299327518099588
4002926.0,2.296997957765873,0.16150833519715432,2.489015869776647,0.6942084076169158,6.916738408843654,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4504278397685,3.51900038172669,-0.00042783976850024885,-0.0009996182733100767
4002934.0,2.0225012830997846,0.010508436089288226,2.489015869776647,2.96723121502782,9.291712983538178,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45018917854065,3.51890298378525,-0.00018917854064959272,-0.0010970162147501128
4002937.0,1.6779007576388083,0.011622202083580592,2.489015869776647,1.9251578757746093,5.635005636426023,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45075347240385,3.51934983323494,-0.0007534724038498197,-0.0006501667650598009
4002947.0,2.011199521299677,0.05834739178664061,2.489015869776647,2.0889594585136324,3.150936786174369,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450842360411275,3.51965550726365,-0.0008423604112746119,-0.00034449273635006605
4002957.0,2.185007482682337,0.1119288837818716,2.489015869776647,2.9341783961198105,2.071451996042271,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450598201705075,3.51980415835651,-0.0005982017050749633,-0.00019584164349017996
4002966.0,2.176835744228011,0.1523572704305621,2.489015869776647,1.0939295365834634,2.8827142323048687,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450312592606425,3.51994372332709,-0.0003125926064244666,-5.627667291019378e-05
4002974.0,2.1075491169926113,0.017197599144632827,2.489015869776647,3.3405934223869482,1.921994341910988,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45011328338785,3.52112022782965,-0.0001132833878498829,0.0011202278296500445
4002979.0,2.009054846526018,0.16341619771313431,2.489015869776647,0.9125378568969915,3.1579089793440214,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45120323935495,3.51962539203618,-0.0012032393549494813,-0.00037460796382005057
4002986.0,1.79048397968224,0.023887311935918,2.489015869776647,2.1220236962521595,2.114956437927524,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45079745274975,3.52088892179929,-0.0007974527497500716,0.00088892179929001
4002987.0,2.140865874715616,0.1346054740117653,2.489015869776647,0.7148772224989166,4.614330159988593,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450416020621675,3.51999457736832,-0.0004160206216745621,-5.422631680129797e-06
4002991.0,2.1809578214705203,0.04796582158780149,2.489015869776647,2.7734486054593193,4.937099389183203,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450450708078275,3.51905461302486,-0.00045070807827496395,-0.0009453869751401278
4003030.0,1.8180231107999545,0.04182700601467301,2.489015869776647,1.0493208911899972,5.891913502683532,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45137590105325,3.51962528570193,-0.0013759010532501392,-0.0003747142980699003
4003033.0,1.9330817300158916,0.2025205734765846,2.489015869776647,0.2738083590444417,5.103439600773664,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4493352130799,3.51989525618705,0.000664786920100191,-0.00010474381295022539
4003075.0,2.1999838099823275,0.12945568989644735,2.489015869776647,1.9082263080003856,2.3793865839240844,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450562492350925,3.51974848471825,-0.0005624923509248703,-0.0002515152817501587
4003100.0,1.9171645396542905,0.005323400495536736,2.489015869776647,1.1011106282914787,8.917835155827625,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450126144152625,3.51970689050093,-0.0001261441526247964,-0.00029310949906991013
4003104.0,1.9371533497896762,0.0355682961462539,2.489015869776647,2.942224407788707,3.0746312049229916,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4507684020002,3.51941067333539,-0.0007684020002001191,-0.0005893266646102013
4003105.0,2.300256802459692,0.10858426292064743,2.489015869776647,1.1173021235757523,3.402455020037442,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450125138971075,3.52020993919048,-0.00012513897107524485,0.00020993919047995746
4003107.0,1.8797016303142782,0.014272713383658348,2.489015869776647,2.8064439343497694,3.2815213476386766,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450391763815475,3.5196321584606,-0.00039176381547445516,-0.00036784153940017106
4003108.0,2.145566694066773,0.1579644313895645,2.489015869776647,0.7755032746948884,4.79463781708529,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45065144327285,3.51935267687997,-0.0006514432728499386,-0.0006473231200301299
4003122.0,2.0874368890057675,0.031233019170070042,2.489015869776647,2.0386065482325466,8.331810312393898,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45042335912285,3.51901096528131,-0.0004233591228501865,-0.0009890347186898296
4003128.0,2.08769139239997,0.15160730499386665,2.489015869776647,2.094280990444263,2.0473974778727735,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45098383345175,3.51975237906126,-0.0009838334517500158,-0.00024762093873986757
4003138.0,1.9504955941552646,0.05198204934855456,2.489015869776647,2.1530977004805876,3.9353092570304113,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45104470934055,3.51930027441516,-0.0010447093405501207,-0.0006997255848402162
4003139.0,1.6075484915727376,0.00030344870777571087,2.489015869776647,1.5071855190502446,4.339514647787863,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450025298369825,3.52036850270999,-2.5298369824788836e-05,0.000368502709990004
4003143.0,2.0770000631796584,0.004243520081096186,2.489015869776647,4.041189754312141,7.537858002697438,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45006363567015,3.5189384855859,-6.363567015021943e-05,-0.0010615144141001842
4003150.0,1.8414620410921798,0.0023837371076939166,2.489015869776647,1.446398684730164,4.184927068283503,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4500702665314,3.5204769922337,-7.026653139963202e-05,0.0004769922337000132
4003151.0,1.692799021092057,0.0015289863813364758,2.489015869776647,1.110869652887331,4.063439555656592,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45008228507735,3.52113372072297,-8.228507735008606e-05,0.001133720722970022
4003165.0,2.0422109581469883,0.17139490838102575,2.489015869776647,0.7931459336751816,2.9291118599952837,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45047874548785,3.52014041418359,-0.00047874548784943016,0.0001404141835901207
4003178.0,2.0534595115858156,0.11227330140285197,2.489015869776647,3.8240614567325055,1.8557590014021355,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450926418469425,3.5202551636055,-0.0009264184694250943,0.00025516360549993067
4003204.0,2.1409371994675572,0.015465588408856437,2.489015869776647,2.6506689939415873,4.899055501625777,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501646583135,3.51936163471682,-0.00016465831349954385,-0.0006383652831800646
4003217.0,1.8214173854991353,0.017016203919001043,2.489015869776647,2.4526083422419305,4.9347361904882305,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45061517137495,3.51926092861326,-0.0006151713749495968,-0.0007390713867398979
4003229.0,1.7186125696978503,0.012817228697071477,2.489015869776647,1.973425992876713,4.864247073350571,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450692779651125,3.51950178905309,-0.0006927796511249085,-0.0004982109469100493
4003232.0,2.2897474445277446,0.19968171250935046,2.489015869776647,0.7525191911254124,5.16928271740807,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45027873336455,3.51879143157674,-0.0002787333645501988,-0.0012085684232601146
4003244.0,1.6430348047621666,0.014918981899387063,2.489015869776647,1.3148371952666067,6.74015791404918,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451101461967725,3.51943843996204,-0.0011014619677247595,-0.0005615600379598185
4003266.0,1.7554909444241287,0.007929549204898356,2.489015869776647,3.1625635445851357,5.209212093896497,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450384566275275,3.51913827847965,-0.0003845662752750556,-0.0008617215203501338
4003271.0,1.563532880996494,0.0009238726145483489,2.489015869776647,3.4045131617582305,6.298000700012825,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450099438450175,3.51909902049995,-9.943845017446051e-05,-0.0009009795000500809
4003281.0,2.469315175812481,0.1328558463405143,2.489015869776647,4.359388195650323,2.705978637448937,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45051441779445,3.51893990199452,-0.0005144177944496064,-0.0010600980054800146
4003309.0,2.1318996269045516,0.14308856492353414,2.489015869776647,1.1800569154255236,3.4701478496082285,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4507886987919,3.51951539751421,-0.0007886987918999111,-0.00048460248578985343
4003310.0,1.711007512885473,0.0016059377324468757,2.489015869776647,1.5786600214173927,6.452012679804978,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4500900721239,3.51970349023452,-9.007212389988695e-05,-0.0002965097654801241
4003327.0,1.880798562456856,0.06458466646823613,2.489015869776647,1.8447369694310343,2.2837496592674342,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451400493085175,3.52023292717827,-0.0014004930851747588,0.0002329271782701703
4003340.0,1.8738458249321952,0.006417114177479005,2.489015869776647,2.044908581591727,5.130756959671215,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501837043637,3.51960850370131,-0.00018370436369963272,-0.0003914962986901749
4003367.0,1.8191652589630471,0.011423825067149632,2.489015869776647,2.6899493400820074,7.204148970739948,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450433498865425,3.51898537675179,-0.000433498865424653,-0.0010146232482100004
4003368.0,1.7661683320793586,0.0024454683359558527,2.489015869776647,2.6023426270482544,6.12555284934812,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501132905096,3.51927703872901,-0.0001132905096001835,-0.0007229612709900302
4003372.0,2.1560392277182086,0.12276213628114975,2.489015869776647,1.259313975809792,4.580504498296145,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45085409378585,3.51922909435515,-0.0008540937858496633,-0.0007709056448499396
4003393.0,1.8304717266739734,0.009638134653161656,2.489015869776647,2.4542492014128365,7.4132041436185725,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450348179988925,3.51907822777478,-0.00034817998892489044,-0.0009217722252201632
4003400.0,2.0340234375760304,0.0009404005954238362,2.489015869776647,2.6996697612554788,9.4988602828858,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450016147887775,3.51903662552325,-1.6147887774486946e-05,-0.0009633744767501007
4003434.0,2.2458536242135407,0.04218603293357294,2.489015869776647,3.2827960335098565,5.562289367683012,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503435741414,3.51898581026201,-0.0003435741414001825,-0.0010141897379898346
4003445.0,2.1551241523092286,0.14938132439808413,2.489015869776647,2.025869917186834,2.0114534212440867,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45052871686255,3.51996996076117,-0.0005287168625498495,-3.0039238830159576e-05
4003524.0,2.0831162187444052,0.09504377987476272,2.489015869776647,1.2398902229476114,3.993771855557283,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45083007730365,3.51974866717098,-0.0008300773036502562,-0.0002513328290199013
4003527.0,1.5584486570986225,0.007188636691732239,2.489015869776647,2.1186016149805296,4.151688632056775,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450759733429125,3.51962053560901,-0.0007597334291249425,-0.0003794643909902362
4003534.0,2.2062285400613098,0.02980145087790693,2.489015869776647,2.126426639156507,7.60104515646875,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45026766669615,3.51908352710924,-0.0002676666961498597,-0.0009164728907600228
4003539.0,1.8829089359390423,0.0492947055351638,2.489015869776647,0.5343750135246522,6.81585459635601,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450965633187775,3.52072592140176,-0.0009656331877749835,0.0007259214017598659
4003551.0,1.963578836765084,0.02909112744325988,2.489015869776647,2.7310319963117244,4.060892736697974,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450585935426025,3.51932187075937,-0.0005859354260246974,-0.0006781292406299322
4003558.0,2.051531049275444,0.07330015614070791,2.489015869776647,1.3617815836449974,2.4074456876597794,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450500252617925,3.52091039846003,-0.0005002526179245237,0.0009103984600300485
4003560.0,2.047742376135645,0.10302452119320002,2.489015869776647,1.7828693262763058,2.260140520503861,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450899937546775,3.52008937274668,-0.0008999375467748649,8.937274668019413e-05
4003585.0,1.5998583316116974,0.0009426177978481623,2.489015869776647,2.8674190421707166,2.57421223546073,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450082346404525,3.52012431345175,-8.23464045245359e-05,0.00012431345174990227
4003589.0,2.036454568461316,0.012384309955480108,2.489015869776647,3.1014869823016356,4.0270024825078385,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501920404488,3.51941321732355,-0.0001920404488000571,-0.0005867826764500705
4003608.0,2.2900931140591125,0.05995179797109622,2.489015869776647,1.5452274558731707,4.435873270146631,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502722372678,3.51976648355411,-0.00027223726779990187,-0.00023351644589020282
4003615.0,1.5948560226461186,0.0007269197414384622,2.489015869776647,2.4814319211453326,7.059361397252749,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450068300554775,3.51923244055918,-6.830055477458075e-05,-0.0007675594408200759
4003616.0,1.8597423435823777,0.02899652644598843,2.489015869776647,1.3448143188657586,4.198123381209319,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450773386777,3.52013449862599,-0.0007733867769994518,0.00013449862598990947
4003633.0,1.9484274493567681,0.021712062966104312,2.489015869776647,1.8878968402135088,6.080784747464776,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450466574075675,3.51935057450593,-0.00046657407567440856,-0.0006494254940698774
4003653.0,1.4944293949996867,0.0040436975067282,2.489015869776647,2.8981452590374257,6.947083006865753,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450578305178875,3.51895932895024,-0.0005783051788750271,-0.0010406710497599114
4003656.0,2.4510608503288642,0.025198345655684233,2.489015869776647,5.200643610834514,7.278401499239987,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450137473691575,3.51878395914632,-0.00013747369157446343,-0.0012160408536798784
4003733.0,1.79600825316754,0.007669386597949163,2.489015869776647,3.8255713503063182,8.018213864112177,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45032626740585,3.51882372564081,-0.0003262674058497339,-0.0011762743591900993
4003735.0,1.9378165369565874,0.042566474054190444,2.489015869776647,1.4091210434784955,3.8934807441036723,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45078832256195,3.52005712173497,-0.0007883225619496059,5.712173497007811e-05
4003743.0,1.8873140590610424,0.01030455451217558,2.489015869776647,4.671411958907751,2.6918686834101413,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450286182389975,3.51938808051075,-0.00028618238997513146,-0.0006119194892502122
4003772.0,2.06342144512522,0.06991305915151044,2.489015869776647,1.2332365046874265,6.202530601715294,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45084966358325,3.51934536318797,-0.0008496635832502264,-0.0006546368120301516
4003777.0,1.963746320472941,0.013741105717616359,2.489015869776647,2.8614588708167568,8.719578129615076,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503041403212,3.51890504152324,-0.0003041403211998528,-0.0010949584767598886
4003797.0,1.9551047527697707,0.14835758115621722,2.489015869776647,0.9953844238489591,2.3479087504734455,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451201285700875,3.5204038019733,-0.0012012857008745215,0.0004038019733001441
4003798.0,1.602557244760488,0.007491647436223242,2.489015869776647,3.0475568075452384,2.296144049239947,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45063973323035,3.5200892801265,-0.000639733230349826,8.928012649978001e-05
4003820.0,2.3157626357006604,0.006117588380618967,2.489015869776647,4.765998178112511,5.805940127837849,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45004386624285,3.51898968976168,-4.386624284968832e-05,-0.001010310238319878
4003839.0,2.059323380321816,0.03969779169634349,2.489015869776647,3.3723067456032125,2.9189651786263786,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45053556710045,3.51937643819638,-0.0005355671004494411,-0.0006235618036201096
4003842.0,1.7720304131906595,0.009522313932051912,2.489015869776647,1.2991246489944146,4.715951067954015,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503828562872,3.5202906223944,-0.0003828562871994734,0.0002906223944001418
4003856.0,1.799284183732634,0.008104497206480696,2.489015869776647,1.1918517429843938,6.541514756380274,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45030239393685,3.51993484860231,-0.00030239393684983185,-6.515139769014411e-05
4003865.0,2.2222822264558806,0.2421723889498938,2.489015869776647,1.2582858032641746,1.9533482009375724,2.489015869776647,fcc,-4.45,188.0,3.52,-4.44936613715875,3.51939640006918,0.0006338628412505543,-0.0006035999308200424
4003885.0,2.329616299751118,0.12763683784986768,2.489015869776647,1.3347691324109812,2.2404585437397273,2.489015869776647,fcc,-4.45,188.0,3.52,-4.449869878254625,3.52049988882566,0.00013012174537507804,0.0004998888256597667
4003904.0,2.1612350026108453,0.06662722892574272,2.489015869776647,2.5558567043418035,2.508278077159369,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450493493533175,3.51977340423191,-0.0004934935331748491,-0.00022659576809003212
4003939.0,2.1185664641003403,0.15846621096451613,2.489015869776647,3.120571593881851,1.907278515021481,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4509036757242,3.51974188199215,-0.000903675724200248,-0.00025811800784980576
4003954.0,1.8564942223619094,0.022864379431810078,2.489015869776647,4.230603253109029,2.6877715740592603,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45071091317275,3.51926706798617,-0.0007109131727496276,-0.0007329320138298456
4003961.0,1.907055618329006,0.005173916183718041,2.489015869776647,4.212844597306243,10.22117004983771,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450145470440325,3.51879829286786,-0.00014547044032475753,-0.001201707132139962
4003968.0,2.0424946139940303,0.16162021663134363,2.489015869776647,0.6310141228901118,3.9370796259877814,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45053783241085,3.52003884812031,-0.0005378324108500365,3.884812030996443e-05
4003970.0,2.062264519731756,0.0007491384395268003,2.489015869776647,2.2358226533716135,3.243627673667995,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4500090101069,3.52016916215694,-9.010106899687287e-06,0.0001691621569399615
4004014.0,2.03856028640697,0.04297775010648476,2.489015869776647,1.6086447196219829,2.3746447805588695,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503816877954,3.520964287332,-0.0003816877954001541,0.0009642873320001577
4004026.0,2.1320643551683,0.07700547684732914,2.489015869776647,2.8834786755090134,2.876922031927585,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450739991008875,3.51930611574429,-0.0007399910088752293,-0.0006938842557100422
4004059.0,2.242060890895308,0.13360161040716662,2.489015869776647,2.117586457069422,2.531898305761173,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450592570577325,3.51942233912243,-0.0005925705773250911,-0.00057766087756983
