sim_id,p_NiNi_a,p_NiNi_D0,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.c11,Ni_fcc.c12,Ni_fcc.c44,Ni_fcc.B,Ni_fcc.G,Ni_fcc.vac,Ni_fcc.100s,Ni_fcc.110s,Ni_fcc.111s,Ni_fcc.isf,E_Ni_fcc_hcp,E_Ni_fcc_bcc,E_Ni_fcc_dia,Ni_fcc.E_coh.err,Ni_fcc.a0.err,Ni_fcc.c11.err,Ni_fcc.c12.err,Ni_fcc.c44.err,Ni_fcc.B.err,Ni_fcc.G.err,Ni_fcc.vac.err,Ni_fcc.100s.err,Ni_fcc.110s.err,Ni_fcc.111s.err,Ni_fcc.isf.err,E_Ni_fcc_hcp.err,E_Ni_fcc_bcc.err,E_Ni_fcc_dia.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,qoi,err,err,err,err,err,err,err,err,err,err,err,err,err,err,err
8282.0,1.1760408347407076,0.0014694432268368418,2.489015869776647,2.54157929322814,5.992837104471708,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4507777136655,3.51912481339614,187.830359984733,187.329309607597,0.802340870332954,187.4963263999757,0.2505251885680053,0.017152482194433105,0.001395403321843086,0.001512416464431845,0.0013653405507920672,1.0933319437236805e-07,2.5220409938242483e-07,0.00028541039548990454,0.00851578240452433,-0.000777713665499391,-0.0008751866038601008,-73.16964001526699,36.329309607597,-131.19765912966704,-0.5036736000243138,-100.749474811432,-1.582847517805567,-0.1464045966781569,-0.12398758353556816,-0.15003465944920794,-0.008859890666805627,-0.019999747795900618,-0.1297145896045101,-1.7914842175954757
4700.0,1.3734642821931156,0.004975365270818065,2.489015869776647,2.526746009463252,3.4007548883378194,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451148555634425,3.5195456940543,187.235991106324,186.585118709608,1.46137589368732,186.80207617518,0.3254361983580054,0.04728899195339409,0.004173657144117803,0.004206910535954007,0.003971740725365413,1.7069000884383776e-07,4.2262034938289617e-07,0.00027289469725921833,0.02223829362182439,-0.0011485556344243975,-0.00045430594569983995,-73.76400889367599,35.585118709608,-130.53862410631268,-1.197923824820009,-100.674563801642,-1.552711008046606,-0.1436263428558822,-0.12129308946404599,-0.1474282592746346,-0.008859829309991156,-0.019999577379650618,-0.12972710530274079,-1.7777617063781757
4702.0,1.2936106691587437,0.0024863571799214196,2.489015869776647,1.9993361088711248,3.3532545472586825,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4507945603404,3.52004913155874,186.635213235147,186.327416682692,0.712700357972793,186.43001553351033,0.1538982762275083,0.028198508627781393,0.002238234524256327,0.0023297170242983258,0.002157500086463856,2.2423198236745137e-07,5.721412250636604e-07,0.00012414874430977108,0.011138670777249615,-0.0007945603403998192,4.913155874008979e-05,-74.364786764853,35.32741668269199,-131.2872996420272,-1.5699844664896716,-100.84610172377249,-1.5718014913722187,-0.14556176547574365,-0.12317028297570168,-0.14924249991353616,-0.008859775768017632,-0.019999427858774937,-0.12987585125569023,-1.7888613292227504
7391.0,1.2060712067927362,0.0030921755455053865,2.489015869776647,2.9586142003177014,2.6798741800848376,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4514303633304,3.51960396699249,187.251905974879,186.993728024579,0.695450270214729,187.07978734134568,0.1290889751499975,0.0381132576727623,0.003255678654302954,0.003158816719583173,0.0030480470437132005,6.636666950648941e-07,1.7103682994346059e-06,8.077093758984688e-05,0.01229123423548728,-0.0014303633303995866,-0.00039603300750989945,-73.74809402512099,35.99372802457901,-131.30454972978526,-0.9202126586543216,-100.87091102485,-1.5618867423272378,-0.14454432134569703,-0.12234118328041682,-0.1483519529562868,-0.008859336333304935,-0.019998289631700566,-0.12991922906241016,-1.7877087657645128
2657.0,1.4204940072370564,0.004094222217460475,2.489015869776647,2.533332628430529,3.3869514036177764,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450775148550125,3.51966619773623,187.055332312817,186.50737023691,1.21227947669813,186.69002426221232,0.27398103795350437,0.04088630042241448,0.003342625688252383,0.003377362601289216,0.003163342279906885,1.9492354518887553e-08,3.1320875670814985e-08,0.0002338878975605141,0.018257781523288052,-0.0007751485501250599,-0.00033380226377,-73.944667687183,35.50737023690999,-130.78772052330186,-1.3099757377876813,-100.7260189620465,-1.5591136995775856,-0.1444573743117476,-0.12212263739871078,-0.14823665772009312,-0.008859980507645481,-0.01999996867912433,-0.1297661121024395,-1.781742218476712
488.0,1.4972051856670987,0.011135909996008275,2.489015869776647,2.349698182701652,2.2515362823300182,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4514641221657,3.52030404069846,187.841300776956,186.718219226561,2.58440982956302,187.09257974335932,0.5615407751974999,0.09075090202395586,0.011534620095057227,0.00962348926127013,0.00978066909413279,2.1002787030475445e-07,5.309483004367621e-07,0.00045441643682053723,0.04634973406647536,-0.0014641221657001324,0.00030404069846001747,-73.15869922304401,35.71821922656099,-129.41559017043699,-0.9074202566406768,-100.4384592248025,-1.5092490979760442,-0.13626537990494275,-0.11587651073872987,-0.1416193309058672,-0.008859789972129694,-0.019999469051699564,-0.12954558356317947,-1.7536502659335247
3563.0,1.4846777139278584,0.004637553546475312,2.489015869776647,4.74873677401234,2.3983762501486514,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45067588580125,3.51946568216162,188.485258166273,188.007679281141,1.10733954559557,188.1668722428517,0.2387894425660022,0.05137506720569718,0.004723364624962506,0.004093896644285089,0.004141200613659018,1.108014530591311e-07,2.813572246296303e-07,0.0001909861592341855,0.01934361836343701,-0.0006758858012494429,-0.0005343178383800939,-72.51474183372699,37.00767928114101,-130.89266045440442,0.16687224285169577,-100.761210557434,-1.548624932794303,-0.14307663537503748,-0.12140610335571492,-0.14725879938634098,-0.00885988919854694,-0.01999971864277537,-0.12980901384076582,-1.780656381636563
4715.0,1.364468417222506,0.002809009048357042,2.489015869776647,2.154455950387675,3.3068788982094057,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450667947009375,3.51998023974174,186.880489541,186.528640157051,0.802979987766344,186.645923285034,0.175924691974501,0.030833624343131305,0.002425800709646199,0.0024695630811449164,0.0022913114023803086,1.3094377859601717e-07,3.3076579963875474e-07,0.00014437279728962693,0.012430053208800196,-0.0006679470093748918,-1.976025825989325e-05,-74.119510459,35.528640157051,-131.19702001223365,-1.3540767149659985,-100.8240753080255,-1.5691663756568688,-0.14537419929035378,-0.12303043691885508,-0.1491086885976197,-0.008859869056221404,-0.01999966923420036,-0.12985562720271038,-1.7875699467911998
7659.0,1.3336498713144112,0.003726137096100035,2.489015869776647,1.8968924324029404,2.743450383797576,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450994005940175,3.52043076053267,186.787596438257,186.430412817478,0.892530829395723,186.5494740244043,0.17859181038950567,0.04172784645476213,0.0035278677491898266,0.0033868808474389243,0.0032658176392225333,4.150704412959771e-07,1.0808211250434852e-06,0.0001276691063853974,0.015202308208325022,-0.000994005940174958,0.0004307605326698827,-74.212403561743,35.430412817477986,-131.10746917060428,-1.4505259755956956,-100.8214081896105,-1.558272153545238,-0.14427213225081015,-0.12211311915256108,-0.14813418236077747,-0.008859584929558705,-0.019998919178874957,-0.1298723308936146,-1.784797691791675
9077.0,1.4543856079630264,0.009925859816448168,2.489015869776647,2.051530651849158,2.5992737258751415,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451581154350125,3.52013419626265,187.594940101984,186.555989521284,2.43997337213874,186.90230638151732,0.5194752903500017,0.08175827469534624,0.009108857219223675,0.008177499315970015,0.008071871190329052,3.504271199081859e-07,9.008518997433157e-07,0.00040808720520502106,0.04129667062160003,-0.001581154350124514,0.00013419626264976614,-73.40505989801599,35.555989521284005,-129.56002662786125,-1.0976936184826798,-100.48052470965,-1.5182417253046538,-0.13869114278077632,-0.11732250068402998,-0.14332812880967094,-0.008859649572880091,-0.019999099148100257,-0.12959191279479498,-1.7587033293784
2038.0,1.3540075213201797,0.004918271054366707,2.489015869776647,3.3018613491707494,2.3023666939289837,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45122203057605,3.5198186365082,187.590152795032,187.18916122144,1.02947663309644,187.322825079304,0.20049578679599733,0.05375351002027173,0.008402231664860385,0.004679411570382322,0.004700344554913489,5.990464643561184e-07,1.5673167998997428e-06,0.00013661614565929625,0.018735065604374768,-0.0012220305760495265,-0.00018136349180020161,-73.409847204968,36.18916122144,-130.97052336690356,-0.6771749206959896,-100.799504213204,-1.5462464899797284,-0.13939776833513962,-0.12082058842961768,-0.1466996554450865,-0.008859400953535644,-0.0199984326832001,-0.1298633838543407,-1.7812649343956253
507.0,1.2508025494485007,0.001649074041369195,2.489015869776647,0.963097332940839,7.913550320771092,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450632520185725,3.51992798998948,185.309531275625,184.512532196529,1.12987775201033,184.7781985562277,0.39849953954799844,0.0177232480655789,0.0014027312552964946,0.0014970424280647276,0.0013707898928190993,4.1063349158762936e-08,8.39217006998183e-08,0.00046390903663073857,0.009621768600350578,-0.0006325201857251272,-7.201001051981848e-05,-75.690468724375,33.51253219652901,-130.87012224798968,-3.221801443772307,-100.601500460452,-1.5822767519344212,-0.1463972687447035,-0.12400295757193527,-0.1500292101071809,-0.008859958936650841,-0.0199999160782993,-0.12953609096336927,-1.7903782313996495
4728.0,1.4258138158266385,0.0061993247307409564,2.489015869776647,1.6254564353000998,3.295130634146073,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4511159748723,3.5203294895152,186.499737428132,185.694993428873,1.79653617421229,185.963241428626,0.4023719996294943,0.05556702316312112,0.005070476366136443,0.005007275209262291,0.00486433178743519,4.4064324520533597e-08,8.902697512525037e-08,0.00033954288884974204,0.02739746135260024,-0.001115974872299752,0.00032948951520017644,-74.500262571868,34.694993428873005,-130.2034638257877,-2.0367585713740084,-100.5976280003705,-1.544432976836879,-0.14272952363386354,-0.1204927247907377,-0.1465356682125648,-0.008859955935675479,-0.019999910973024875,-0.12966045711115026,-1.7726025386473998
9850.0,1.3638566921232735,0.003911924450171189,2.489015869776647,3.4463546435059333,2.5652688462133826,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450940653872175,3.51960261474358,187.242157961047,186.882585554861,0.899388514312226,187.00244302358968,0.17978620309300197,0.04451381890277162,0.003814341257742947,0.0035457912801293927,0.0034475644851399184,4.004701910039408e-07,1.044292325502738e-06,0.00012808223576499245,0.015642212817562395,-0.0009406538721750124,-0.0003973852564200797,-73.75784203895299,35.88258555486101,-131.10061148568778,-0.9975569764103227,-100.820213796907,-1.5554861810972285,-0.14398565874225705,-0.1219542087198706,-0.1479524355148601,-0.008859599529808996,-0.019998955707674498,-0.129871917764235,-1.7843577871824376
5627.0,1.2300571925843604,0.001955036123398868,2.489015869776647,3.7759708422495515,3.1381160882543115,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4508265677119,3.51931108816486,187.533543525787,187.320020364722,0.522832036970658,187.39119475174368,0.10676158053249196,0.02393238337032244,0.001901973014313351,0.0019728214292721647,0.0018331299640364058,3.021743863054262e-07,7.726469002378167e-07,7.932887298522928e-05,0.008560195783337221,-0.0008265677118997061,-0.0006889118351400825,-73.466456474213,36.32002036472201,-131.47716796302933,-0.6088052482563171,-100.89323841946751,-1.5760676166296776,-0.14589802698568663,-0.12352717857072784,-0.1495668700359636,-0.008859697825613695,-0.019999227353099763,-0.12992067112701478,-1.7914398042166628
